poin sekarang makin menurun dan saya kurang puas dengan sistem poin sekarang	negative
enggak seru enggak ada reedem pulsa lagi kacau	negative
aplikasi enggak beres meminta verifikasi terus sudah kali meminta transfer meminta verifikasi akun terus sudah masukkan data ktp foto ktp selfie dengan ktp eh disuruh masukkan pin lagi terus data yang tadi hilang seperti itu terus enggak pernah berhasil verifikasi akun awalnya stuck di splash screen tapi setelah dicoba berhenti paksa baru bisa login enggak jadi pakai deh pakai flip saja gampang	negative
hebat	positive
alus lah aplikasina mahblu	neutral
sangat membantu sekali	positive
sangat buruk mau daftar di blu saja dipersulit padahal pas buka rekening aman saja enggak profesional banget deh	negative
banyakan bengong	positive
luar biasa	positive
saya ingin melaporkan sebelum di update saya transfer antar bank keterangan transaksi gagal dan inisiatif saya update blu setelah di update saldo berkurang tapi keterangan transaksi masih gagal saya ingin mengajukan pengaduan di aplikasi tapi di aplikasi riwayat semua transaksi tidak muncul bagaimana sekarang	negative
sudah di update malah logout terus ketika mau digunakan	negative
aplikasi yang sangat berguna untuk transfer ke lain bank administrasi kecuali lebih dari juta cuma ribu administrasi nya	positive
selama pakai blu transaksinya mudah simpel tapi keluhan saya susah sekali dapat kartu atm nya nanti saya tambah lagi bintang nya	neutral
pas daftar no hp dan email tidak terdaftar padahal nor hp email sudah dipakai dari dulu mohon solusinya	negative
jangan didownload aplikasi bodoh ini sebelum kamu menyesal karena saya sudah download tapi setiap rekam video untuk registrasi gagal terus dasar bodoh buat aplikasi tidak bisa digunakan hapus saja dari play store ini aplikasi sampah ini	negative
sering banget ada notif season telah berakhir silahkan loggin kembali padahal mau transfer dan sudsh masukin pin	negative
aplikasinya bagus buat bayar blanja onlain buat apa saja enak tanpa kendala tapi sayang saya sudah daftar onlain dan ada saldo mau ngambil tunai enggak bisa karena kartu atm belum di kasih kasih semntara tak kasih bintang dulublu blu blu	neutral
rugi enggak download	positive
wah aplikasinya mantap transaksi jadi lebih mudah dan cepat pokoknya recommended banget deh	positive
aplikasi apaan ini tiap upload vidio gagal terus sampai kali padahal sudah sesuai instruksi benar kecewa maunya biar mudah tahu kalau ada transaksi malah ini aplikasi mempersulit blu blu	negative
blu mantap terima kasih blu	positive
ruwet aplikasi nya daftar kali pakai ktp saya juga enggak di acc pakai ktp istri juga sama uninstal semua saja kelar deh kayak mau pinjam duit saja ribet	negative
sangat bagus mempermudah transaksi kalau butuh h pulsa atau token enggak susah harus keluar rm	positive
seniper nya mohon pakai mimis saja min biar local	positive
ini bagaimana sih blu cuman kode otp doang saja di bikin ribet mau aktifin status finansial cuman nunggu otpnya doang tapi tiga hari lebih enggak masuk masuk sudah di coba berkali masih tetap saja	positive
kurang puas dengan aplikasi ini setiap mau buka aplikasinya seperti tidak ada respon padahal sinyal bagus wifi juga bagus hp speknya memenuhi ribet harus unistal dan install kembali setiap mau transaksi	negative
perjuangan saya mencari uang butuh perjuangan yang penuh likaliku	negative
mantap	negative
kenapa nih saat mau redeem selalu gagal padahal poin aku sudah banyak tolong penjelasannya kalo sudah benar gua kasih bintang	negative
aplikasi yang keren sangat membantu saya transfer uang antar bank dengan instant	positive
mantap	positive
mantap blu saya jadi enggak beli pulsa lagi	positive
sangat bermanfaat	positive
sudah makin mudah dengan sidik jari	positive
aplikasi ramah pengguna sangat berguna blu blu	positive
ok	positive
sangat efektif efisien buat banyak kebutuhan sehari hari tarik tunai non atm lebih aman transfer beli pulsa seluler token listrik termasuk pembukaan rdn yang kayaknya enggak sampai menitan ajib	positive
kok lama verifikasinya	negative
belum terbukti nnt kalau sudah terbukti aku kasih star	neutral
kenapa saya mau daftar blu tapi pas mau foto ktp eh tidak bisa saya coba ulang untuk foto ktp nya sama saja tidak bisa	negative
mantul	positive
kenapa tidak bisa di daftar kan selalu kluar priksa data diri padahal sudah isi sesuai ktp dan bingung nya kenapa harus mencantum kan nama orang tua perempuan ya	negative
mantap semua aktivitas dapat dilakukan dari handphone	positive
mau daftar aplikasi saya rasa sulit sekali yang eror lah yang coba lagi yang nor belum kedaftatlah terus saya pergi ke cs antri lama setalah ditangani cs malah juga enggak bisa daftar katanya suruh balik ke cs besuk lagi ealah	negative
sudah bagus cuman kan atm suka langka tuh di cabang sebaiknya pembukaan rekening online disertakan dengan adanya kartu debit virtual saja jadi enggak ada atm pun enggak apa-apa	positive
blu blu blu blu	positive
sip	positive
dengan adanya blu ini saya sangat terbantu terimakasih sega semakin ditingkatkan aksesnya sehingga bisa dijangkau dipelosok pelosok desa	positive
aplikasi bermasalah susah untuk upload video sudah coba berulang kali masalah masih tetap sama tidak ada koneksi internet padahal sinyal full mohon untuk segera diperbaiki sistem aplikasinya biar mudah untuk daftar masa kondisi internet bagus pas coba upload tidak ada koneksi internet	negative
blu kontol	positive
peli	negative
kok eror terus ya enggak bisa masuk padahal jaringan nya bagus	negative
aplikasi mudah digunakan bisa buka rekening juga hanya lewat aplikasi keren jadi tidak perlu repot repot lagi ke bank selain itu fitur fitur didalam aplikasinya juga sangat banyak mau bayar dan beli apapun hanya dengan aplikasi blu saja bisa	positive
blu kirim uang dan bayar apa saja cepat dan mudah	positive
bagaimana ini aplikasi disaat saya mau masukin akun blu saya ke hp baru malah tidak bisa ada keterangan aktivitas log out trakhir belum sempurna sedangkan di hp yang lama sudah tidak bisa login	negative
verifikasi lama pol	neutral
enggak sesuai sudah tak seperti dulu	negative
mengecewakan	negative
min mohon di perbaiki lagi verifikasi identitasnya agak ngawur seprtinya masak verifikasi gagal terus padahal saya ini bukan pertama kali pakai cara verifikasi seperti ini di applikasi lain lancar saja	neutral
halo tim developer blu saya mau mengeluhkan aplikasi blu di android yang sering force closed dan let menurut saya itu sangat mengganggu dan bahaya karena bisa saja saya transfer ke orang sampai dua kali saya harap segera diperbaiki masalah ini terimakasih	negative
terimakasih blu ini baru aplikasi keren tambah banyak kin ya pointnya	positive
koo susah cari poin sekarang min hufft	positive
aplikasi nya gangguan terus hadeuh setiap mau login gangguan terus	negative
sementara saya kasih bintang tiga untuk aplikasi tidak ada kendala kenapa saya kasih bintang tiga susah cari atm tiap ke kantor bilang enggak ada padahal sangat membantu kalau setor tunai	neutral
aplikasinya bagus banget aplikasi ini mempermudah pembayaran saya	positive
bagus sekali mantap	positive
poin enggak masuk pulsa juga enggak	negative
payah blu gangguan terus bca nya	negative
sangat membantu transaksi lebih mudah dan aman	positive
good	positive
sudah berkali kali malahan puluhan kali tetap yang di akhir saat perekaman detik gagal terus copot pasang aplikasi sudah berkali juga tetap gagal susah sulit sekali jadi malas	negative
kecewa karena upload video selalu gagal setelah itu kembali ke awal dan coba mau daftar lagi enggak bisa malah disuruh install ulang aplikasinya sudah kali install ulang hasilnya tetap sama	negative
ini bohong atau bagaimana saya sudah tukar poin saya ke pulsa tapi enggak masuk padahal poin saya sudah cukup	negative
mantap	positive
keren	positive
no komen yang jelas bintang	negative
worth tapi try	positive
semangat terus min	positive
sampai hari ini masih tidak bisa trx via bank bri kendala yang terus berlarut tidak ada perbaikan	negative
sudah daftar berulang ulang enggak bisa masuk ke aplikasi keterangan coba lagi besok sudah komfirm ke bank untuk sinkronisasi data masih saja enggak bisa aplikasi sistemnya payah	negative
dulu sih sempat enggak bisa daftar tapi setelah update jadi bisa hon di pertahankan supaya tidak di persulit untuk proses transaksinya	positive
upload video rekaman selalu gagal padahal sudah sesuai arahan susah sekali mau bikin blu	negative
aplikasi blu sangat bagus dan membantu blu	positive
h	positive
trimakasih blu menjadi teman sehari ku	positive
sangat membantu sekali dalam pengiriman mana bisa bikin hemat lagi tanpa biaya admin	positive
good nice	positive
mantul bebas admin	positive
di antara aplikasi m banking ini yang terburuk sudah masuk aplikasi pas mau transfer tinggal tekan pin malah log out sendiri harus log ini lagi dan mengulang kembali transaksi ribet banget mana masuknya lama ngeloading	negative
saya tidak bisa login padahal username dan password sudah benar tapi muncul tulisan username atau password anda salah solusinya dong bagaimana	negative
sudah lama download app ini tapi gagal karena foto di ktp belum berhijab dan aslinya sudah berhijab blu bisa di bantukah admin	positive
siap	positive
uninstal saja sudah dapat kode sms tapi tidak ada untuk masuk	negative
tambah bintang karena sudah berhasil verifikasi setelah update aplikasi namun fitur va nya masih kurang va bni nya di adakan lagi ya nanti tambah bintang nya masak dari hari ke hari mengalani kemunduran berkurangnya fitur bukannya kemajuan terlalu lama banget pemeliharaan sistem va bni nya sudah berbulan hehehe tidak gercep masih segitu itu saja bintangnya	negative
aplikasinya keren banget transaksi jadi lebih mudah dan cepat tanpa biaya adminblu	positive
bagus transaksi cepat dan enggak ribet	positive
turunin bintang tukar point naik	positive
knapa enggak bisa login saya mau ambil gaji malah enggak bisa dibuka padahal pagi masih bisa dibuka eh pas siang malah enggak bisa	positive
enak bagus mudah penggunaannya terima kasih banyak ya	positive
good	positive
saya rela bergadang chat dengan teman sampai kontak tapi poin belum ada masuk bagaimana nih kalau memang sudah enggak bisa kasih poin bilang biar gua uninst nih app	negative
kenapa akhir ini setiap saya mau masuk ke aplikasi selalu koneksi terputus ya pak bu sekalinya masuk lalu mau melakukan transaksi kembali ada pemberitahuan koneksi terputus tlg diperbaharui dan secepatnya diperbaiki aplikasinya terima kasih	negative
operational mudah dan sangat membantu blu blu	positive
sangat bagus tidak rumit dan jarang eror bintangnya dulu disini kerap pemadaman listrik jadi transaksi offline akan sangat membantu jika pihak bank menyetujui permintaan kartu yang selalu saya ajukan	neutral
jelek sekali	negative
enggak bisa di buka tolong perbaiki aplikasinya	negative
mohon maaf fitur lupa sandi ini masih suka enggak bisa dipakai kita sudah menunggu info pesn namun yabg terjadi pesan tersebut tidak pernah sampai hon diperbarui lagi	neutral
enggak bisa log ini padahal pasword dan username betul saya coba update tetap sama enggak bisa	negative
pelayanan cepat sampai dengan saat ini tidak ada kendala layanan cukup puas	positive
bagus banget	positive
kak bagaimana cara menonaktifkan fingerprint ya saya ingin login seperti biasa saja enggak pakai fingerprint	positive
so far oke	positive
register tanggal agustus tapi baru di accept september wkwkwkw kocak banget	negative
tolong mengadakan lagi ivent tukar pulsanya dong	negative
terus tingkatkan kualitas dan pelayanan maju terus	positive
baru mencoba	positive
trimakasih blu begitu saya salah transfer lupa masukin kode unik langsung di respon cepat dan uang saya langsung di kembalikan mbak nya cs juga ramah trimakasih ya saya kasih bintang lima biar makin sukses dan pelayanan makin baik	positive
bagus	neutral
aplikasi sangat buruk dari semua aplikasi perbankan mau regis saja susah signal bagus rekaman videonya sudah sesuai petunjuk tapi tetap saja tidak bisa	negative
aplikasi nya tidak bisa login padahal password dan username benar dan sinyal lancar	negative
mantap	positive
mantap	positive
semoga membantu	positive
saya lagi butuh transaksi tapi blu lagi bermasalah entah koneksi buruk lah padahal transfer pakai bangking lainnya aman saja gangguan juga lama banget bikin kecewa banget	negative
ok mantap	positive
blu sangat membantu dalam segala hal pembayaran apapun dan memudahkan transaksi ke setiap hal aku suka	positive
saya mohon blu ada vocher go pay sama vocher coda shop	positive
tolong tanggapi email aduan saya segera terima kasih sudah transfer ke va dan transfer malah di anggap kadaluarsa padahal cek rekening mutasi saldo rekening sudah ter debet	negative
limit pertransaksi hariannya mohon di tambah	positive
super cepat transfer nyablu blu	positive
ok banget sangat membantu tq blu indonesia	positive
kecewa dengan upgrade aplikasi baru blu karena tidak bisa langsung transaksi virtual account seperti biasa sangat nyaman pakai aplikasi sebelum update kalau begini caranya saya gkkn transaksi lagi lewat blu dan mau saya hapus saja tolong kemblikan fitur transaksi blu transfer seperti sedia kala karena sangat memudahkan transaksi bluva sebelum update	negative
blu kok enggak bisa login padahal username n password sudah benar tapi aplikasi nya mngtkan username n password salah kenapa bisa begitu	positive
saya tambah jadi bintang seteleha saya kasih yang kemarin dengan harapan semoga adanya update saat ini jadi lebih baik dan lebih lancar transaksi cepat tidak lambat sepert kemarin lusa uang sudah kirim batas waktu sudah habis tapi uang masuk lambat jadi pelanggan yang saya kirimi uang komplaint ke saya karena uang belum masuk kalau makin lancar makin baik bravo bravo bravo	neutral
min kok kadang poinnya dikit amat padahal aku chat setiap hari aku chat terus enggak benar nih jangan begitu min banyak yang enggak suka dengan cara lu kalo berani sini by one gua user alucard lu user apa	positive
selalu gagal di tanda tangan ini harus mirip apa bagaimana dan mustahil jika memang begitu	negative
senang banget bisa pakai aplikasi blu indonesia ditengah pandemi covid kaya begini menggunakan aplikasi ini sangat menguntungkan sekarang aku bisa melakukan berbagai transaksi tanpa perlu repot keluar rumah terimakasih blu indonesia	positive
good job	positive
sangat buruk sekali sudah melakukan peng kreditan tetapi di aplikasinya saldo yang masuk tidak bertambah sudah melaporkan permasalahan ke bank nya langsung tapi tidak ada hasil sampai hari ini di hon kepada pihak bank blu pusat untuk segera mengatasi ketidaknyamanannya nasabah terima kasihblu blu blu	negative
puas respon cepat	positive
kemarin sempat kecewa dengan opsi login ke blu hanya dapat diakses dengan sidik jari dan sangat rentan untung saja sudah diperbaiki saat update aplikasi baru baru ini terima kasih sudah mendengarkan ulasan pengguna	positive
bagus tapi kenapa aplikasi nya di saya pas masuk transferan enggak ada notif dan harus di cek dulu di aplikasi nya	positive
sangat membantu lu	positive
bagus banget blu	positive
mohon maaf untuk pelayanannya untuk di perbaiki lagi karena saya laporan via chat kenapa malah tidak di respon sama sekali ya dan tolong pengaduan saya cepat untuk di proses saya sudah nunggu hampir bulan tapi tidak juga masuk saldo saya padahal duit sudah tertelan di mesin tolong untuk pelayanan nya di prbaiki lagi	negative
aplikasi blu ini sebenarnya sangat bagus dan bermanfaat bisa mengurangi aktivitas berkunjung dan berkerumun di atm namun sangat disayangkan untuk aplikasi blu terupdate saat ini tidak ada menu pembayaran padahal menu ini sangat penting mohon dikembalikan kembali menu pembayaran seperti aplikasi blu yang versi sebelumnya terimakaaih	neutral
selamat pagi blu indonesia mohon di tanggapi dan di tinjauan saya mengalami kendala saat transaksi sudah jam lebih transfer via blu uang belum juga masuk ke rekening penerima mohon di tanggapi dan solusi nya	negative
gila juga	positive
awal yang baik semoga aman lancar terima kasih blu indonesia	positive
saya setor tunai dari atm uang sudah masuk ke mesin atm toi saldo enggak masuk ke rekening ini bagaimana solusinya chat di wa muter enggak jelas	negative
aplikasi yang sangat luar biasa blu terus melakukan pengkinian atau update untuk versi yang terbaik aplikasi yang soth mudah digunakan dan yang pastinya mempermudah segela keperluan financial hanya dalam genggaman good blu bintang buat blu dan aplikasi blu blu	positive
sering kali gangguan jaringan nya pada paket full	neutral
tolong lah diperbaiki jangan gampang logout otomatis	positive
aplikasi berfaedag	positive
aneh sudah pakai setaun gaknpa tiba tiba sekarang enggak bisa login padahal password sama username nya benar	negative
anjing makin buruk saja ini aplikasi	negative
coba dulu	negative
sumpah suka banget pakai blu	positive
bagus sekali	positive
susah benar mau daftar juga padahal data benar semua	negative
moga perbaiki fitur chat cs nya biar fast respon	positive
sangat membantu	positive
keren	positive
good aplikasi	positive
bank gede tapi bikin aplikasi kaya bangsad enggak bisa login gangguan terus padahal sinyal gua wifi enggak baru bayar youtubean lancar buka aplikasi kentot ini enggak	negative
redeem pulsanya mana saya butuh redeem pulsa	negative
sering gangguan koneksi internet padahal internet lancar cepat juga tapi enggak bisa login hon di perbaiki susah kalo lagi butuh banget tiba enggak bisa login padahal internet bagus	neutral
saya senang menggunakan aplikasi ini dan merasa dimudahkan dalam melakukan transaksi maupun penarikan tunai saya merasa sangat puas	positive
masok pak eko point saya enggak bisa di tuker anjing	positive
bagus	positive
mantab sih cuman kalou narik dana enggak bisa limit ribu misalnya saldo ribu enggak bisa ambil ribu mesti ribu lebih saldonya baru bisa ambil ribu kalou bisa di perbaiki penarikanya ya toh	positive
tolong ya min kasih point nya jangan tambah sikit dong	positive
parah nih aplikasi makin lama makin mahal tukar poinya	negative
aplikasi blu sangat mengecewakan no pin tidak pernah di tukar tapi setiap kali di masukin pinnya selalu saja salah mau tukar pin sistem kendala mulu sudah dua minggu seperti itu harap diperbaiki lagi sistemnya bukan mempermudah tapi makin mempersulit	negative
oke	positive
aplikasi nya jangkauannya enggak luas	negative
bagus aplikasi ini	positive
kenapa enggak bisa transfer ya untuk m banking yang baru ini yang keberatan lah yang jaringan lah sudah bagus semua masih enggak bisa buat transfer mengira memudahkan malah mumetin	neutral
bagus enak mudah bermanfaat untuk transaksi	positive
aplikasi ini sangat membantu sekali suka deh ditunggu update terbarunya ya	positive
blu memang mantab	positive
aplikasinya cukup membantu teman teman saya merekomendasikan aplikasi ini	positive
semoga lancar	positive
mantap sangat membantu sekali	positive
masukan bagi developer aplikasi blu tolong buat aplikasi yang bagus banyak nasabah blu kecewa karena selalu gagal di verifikasi wajah selain itu menurut pengguna lain aplikasi blu sering error logout sendiri lebih baik serahkan pembuatan aplikasi nya kepada pihak lain yang lebih profesional yang lebih bagus jangan memalukan nama besar blu	negative
mudah dan cepat proses nya jempol buat blu	positive
tambahkan pengisian pulsa ke smartfren dong	negative
good	positive
saran nya buat blu kalo pas kita mau beli pulsa sudah masukin nomer hon dong opsi selanjutnya bukan beli tapi tambahkan opsi apakah nor anda sudah benar ini gunanya supaya kita bisa nge cek lagi no hp yang kita daftarkan apakah sudah benar atau tidak biar enggak salah masukin no hp tadi aku salah masukin no hp pas ngisi pulsa sedangkan transaksi sudah berhasil enggak bisa dibatalkan mana beli pulsanya ribu lagi mohon dong blu tambahkan fitur ini untuk aku yang perlu diingetin agar teliti	negative
bagus	positive
pendaftaran selalu gagal dibagian pengambilan rekaman wajah internet sudah bagus pencahayaan sudah bagus selalu gagal stuk sudah aku coba berulang kali selalu gagal sampai reinstall aplikasinya masih tetap sama tolong diperbaiki lagi	positive
sangat membantu sekali	positive
bagus buat belajar bisnis	neutral
aplikasi nya mantap	positive
verifikasi sedang dalam proses sehari semalam nunggu verifikasi mulu	negative
blu min mana ini poinnya sudah sampai jam segini belum masuk ada pembaharuan ya	positive
aplikasi yang bagus dan sangat membantu enggak repot kak atm meski kak atm juga enggak perlu bawa kartu cuman di jringan saja kadang terganggu tapi ok lah	positive
blu sangat membantu	positive
aplikasi luar biasa beberapa bank dijadikan aplikasi kita bisa cek banyak akun rekening dalam aplikasi	positive
enggak ada kendal aman dan nyaman tapi saran saya untuk ganti nor belum bisa di blu sega kedepan nya bisa pergantian nor hp di blu kalau nor hp yang terdaftar sudah enggak ke pakai lagi susah ganti nya kalau sudah bisa ganti nor hp di blu saya tambahkan bintang nya jadi	positive
pengisian saldo gojek sangat cepat proses nya terima kasih	positive
pakai blu sangat puas lancar dan banyak fitur yang memudahkan kita dan terjamin aman aku yang perdana pakai blu love banget jadinya	positive
lebih mudah tanpa perlu ke mesin atm semua bisa dilakukan lewat hp good job	positive
semoga aplikasi ini banyak penghasilannya	positive
aplikasi yang sangat bermamfaat blu blu blu	positive
mantap jiwa min	positive
tidak bisa log ini blu user id dan password sudah benar sudah direset tetap sama keterangan user id password salah	negative
sangat mudah digunakan tampilannya bagus	positive
yuhuu	positive
saya sudah ganti bintangnya jadi lima sesua janji saya	positive
excellent	positive
sering erorr gangguan di aplikasi blu nya tolong di tingkatkan lagi	positive
blu sekarang semakin jelek sedikit dapat poin	negative
lukman bagus tapi knapa baru transfer terus enggak bisa transfer	neutral
sangat membantu cuma sayang nya terlalu cepat log out	positive
pengalaman membantu usaha saya ini baru namanya kerja sama tapi ada sedikit yang belum terjawab oleh blu indonesia masih nyangkut di pikiran saya ini tolong di kasih fitur buat cetak struknya seandainya ada bintang saya tambahkan lagi bintang ini mantap blu indonesia	positive
good	positive
bintang satu dulu masak bca enggak bisa pakai va kurang canggih	negative
keren deh blu	positive
enggak bisa ada kontak enggak jlss aplikasi nya	negative
suip	positive
kenapa pulsanya belum masuk perbaikilah seperti dulu	neutral
sudah seminggu ini app ini kok tidak bisa buat transfer kenapa ya tulisan nya kendala sistem terus	positive
semoga semakin kedepanya lebih baik dan sempurna	positive
aplikasinya bagus selama kami pakai tidak pernah mendpatkan kendala tapi bintangnya kasih dulu karena sampai saat ini kami susah mendapatkan kartu atm	neutral
kirim ke sesama no rek blu di aplikasi tulisannya gratis selang menit ada potongan biaya admin tidak sehat	negative
data belum sesuai terus padahal baru bikin rekening	negative
waduh lebih nyaman pakai sms beking kalo cek saldo mudah blu baru aktip hari keblokir ribet bukannya aplikasi tambah maju malah tmb jelek dan ribet cek saldo ke bluling	negative
bagus banget	positive
terima kasih selama ini ya blu karena sudah kasih biaya jadi kita hapus dulu	negative
bagus cuman kadang setelah login pas log out sendiri	positive
akun saya terblokir karena adik saya memasukkan password asal asalan tapi tidak kunjung dapat sms verifikasi sudah minggu	negative
mohon bantuannya gagal terus saat perekaman video sudah dicoba berkali kali tetap gagal	negative
bintang karena akhirnya verifikasi tetap jadi datang ke tempat blu terdekat ya sekarang sudah jadi akunnya tapi kedepannya sega sistem verif makin diperbaiki biar bisa dilakuin di rumah enggak ribet kudu ke bank lagi	neutral
berguna sekali untuk topup jadi enggak harus keluar rumah deh	positive
setelah update versi terbaru yang ada indikator koneksi nya applikasi sering keluar sendiri baru mau nginput transaksi sudah kembali ke menu awal apa lagi kalau masih berada di menu awal malah kembali ke menu login parah memang lah bukan nya memudah kan malah mempersulit pengguna kesian yang masih pakai android kebawah	negative
point naik terus bintang satu buat blu	negative
penyelesaian masalah rbu saja mesti berminggu minggu yang salah blu yang nerima konsekuensi nasabah harusnya di prioritaskan kalau ada masalah eror sistem atau apapun apalagi yang miliaran yang receh saja minggu enggak beres	negative
kenapa blu saya enggak bisa login saya sudah updet kok malah enggak bisa login	negative
sekarang kok pakai finger ya makin susah saja dan begitu di buka nya susah banget pula kenapa sih ini blu nya	negative
akhir akhir ini sangat mengecewakan setiap buka aplikasi sering jaringan tidak baik padahal jaringan sedang bagus bagusnya di hon untuk diperbaiki aplikasi nya karena banyak pengguna blu juga sangat disayangkan bila aplikasi begini terus	neutral
saya baru vertifikasi video yang durasinya minta kok enggak bisa masuk ya saya sudah kali enggak bisa masuk padahal pencahayaan hp ku baik kok	negative
aplikasi nya bagus sampai saat ini belum ada kendala tapi saya kurangi bintangnya karena sampai saat ini nasabah susah mendapakan kartu atm	neutral
aplikasi nya keren banget top up apapun jadi gampangg tengkiu blu	positive
sangat membantu untuk transaksi apa pun apalagi untuk daerah terpencil ini sangat bermanfaat ini sudah bagus aplikasinya karena sangat ringan tolong pertahankan terima kasih	positive
min kenapa blu saya tiba eror tidak bisa menerima chat tolong di respon	neutral
god blu blu blu	positive
bagaimana cara memblokir akun nya ya karena saya daftar pakai nomor orang pas sudah verifikasi akun saya tidak bisa di buka takut data data saya di salah gunakan mohon penjelasannya	negative
rencana mau daftar blu biar bisa transaksi lebih mudah eh malah mau daftar saja sulit ya enggak jadi deh bukanya mempermudah malah mempersulit diri sendiri	negative
pelayanan cepat fast respon juga untuk bantuan untuk blu terus tingkatkan pelayanan	positive
ribet uang sudah masuk enggak bisa di buka aplikasinya di ambil lagi susah sega lebih di permudah lagi	negative
bintang saja sudah cukup muak dengan perubahan poin	negative
untuk menunya sudah sangat baik akan tetapi tolong permudah proses video e kyc nya karena banyak kenalan saya yang gagal daftar blu akibat kendala tersebut	positive
transaksi ke bni saja delaynya lama banget sampai sekarang belum sukses di chat cuma bilang dalam pengecekkan habis itu chat di close kan gila terus saya meminta refound enggak ada tanggapan ini blu mau nya apa sih kalau cuma mengomong sedang di cek mah gampang cuma sampai kapan ini uang punya orang	negative
ok sip lumayan membantu	positive
sudah verifikasi akun beberapa kali namun tetap saja tidak di aprove harus diulang kembali padahal sudah mengikuti step yang diberikan mohon bantuannya	neutral
apaan sih oi oi oi enggak sopan banget lu mana oi indonesia kalo lagi butuh bilang dong halo masyarakat indonesia enggak oi begini	negative
jujur saja aplikasi sering trouble terutama untuk proses pendaftaran blu yang sering error intinya masih amat sangat buruk itu realita dari banyak pengguna termasuk saya	negative
aplikasi ini sangat bagus dan hemat uang	positive
gus	positive
dafatar kayak begini dipersulit cok di suruh hapus install lagi hapus install lagi begitu saja terus cok	negative
agak kurang simpel ya kartu yang tersimpan itu harus punya kita atau penerima bni syariah masih manual transfer	negative
dulu tidak ada biaya transfer antar bank tapi akhir ini ada sejumlah dan itupun dengan bi fast cman beda dan lebih cepat pakai bi fast	neutral
makin jelek	negative
awal nya bagus kenapa sekarang enggak bisa dibuka asik jaringan saja yang dipermasalahkan sedangkan jaringan saya bagus	positive
aplikasi mudah digunakan	positive
saya kasih bintang segini ya kalau sudah di perbaiki sistemnya untuk transfer di percepat dan tidak ada delay saya tambahkan ratingnya saran saya mohon di tingkat kan ya blu	neutral
luar biasa sangat membantu dan sederhana	positive
aplikasi ngent t server gangguan terus tidak bisa memuat saldo dan yang di web malah enggak berjalan lagi	negative
verifikasi vidio susah banget sampai detik inik enggak bisa verifikasi vidio hon diperbaiki sudah mengikuti kata nya masih enggak bisa verifikasi vidio mohon diperbaiki	negative
ya selama ini pakai enggak ada masalah sih	positive
lancar aman terpercaya mudah komplainny	positive
susahnya perekaman video sudah coba berkali kali juga gagal	negative
aplikasi pembohong bilang redem pulsa sampai desember nah sekarang sudah hilang selamat tinggal blu	negative
point makin dikit saja	negative
bagus buat yang sering transaksi uang ke beda bank tapi masih ada fee rupiah but its ok	positive
manfaat	positive
jujur saya sangat kecewa dengan adanya layanan blu ini saya melakukan pengisian pulsa saldo saya sudah kepotong dan pulsa belum juga masuk sampai sekarang saya sudah merasa di rugikan oleh pihak blu	negative
kenapa ya asal ingin mengisi kode verifikasi selalu gagal padahal kodenya sudah pas sama kode yang dikirimkan melalui email	negative
aplikasinya bagus	positive
transfer jadi gampang dan mudah terima kasih	positive
habis di update meminta ganti nama kok terus enggak bisa login	neutral
sangat membantu enggak perlu repot ke atm dalam hal transaksi	positive
verif gagal mulu katanya duplikat padahal baru downloaf	negative
mudah cepat dan aman	positive
thanks min	positive
min apknya bagus tapi point yang di dapat setelah update kok makin turun biasanya aku dapat point an sekarang kok blu blu blu tapi enggak papa deh yang penting kembangin aplikasi nya	positive
saya sangat suka blu	positive
pas di update makin parah jelek	negative
susah banget pas mau transaksi padahal indikator hijau	negative
blu wow	positive
saya kecewa	negative
sangat baik bermanfaat dan membantu sekali	positive
min kenapa harga pulsa jadi mahala tolong turunin seperti semula harganya jangan buat kecewa min	negative
customer service respon cepat untuk aplikasi mohon diperlancar untuk terkonfirmasi sukses	positive
ketika mengirim pesan dan teman sedang offline pesan tidak terkirim saat teman sudah online lagi pun pesan masih tidak terkirim alias centang satu	neutral
mengapa tertulis gagal pengiriman tetapi tetap terkirim tolong konfirmasinya	positive
jangan katakan bahwa aplikasi ini lancar gua mau mendaftar saja di persulit anjg anjg apalagi sudah selesai daftar kwkwkw lawakan kaum sok mobile begini deh anjng kalo lu memang mengatai ini aplikasi bagus dan lancar lancar saja coba lu daftar ulang dan update aplikasinya ke yang terbaru kalo bisa memang ada mau nya ini aplikasi kont kwkwkw	negative
bagus	positive
membantu banget	positive
aplikasi bagus sekali mempermudah saya	positive
gampang dalam pengepirasian enggak ribut selama dalam pemakaian aplikasi belum pernah ada kendala aman aman saja aplikasi nya membantu banget	positive
aplikasi ini tidak jelas masa salah masukin kode saja sampai tiga kali sudah langsung terblokir ini mau ambil uang sudah seminggu lebih enggak bisa sama sekali ini bagaimana sih apknya tambah ribet	negative
mantap	positive
sangat berguna	positive
aplikasinya aneh saya transfer uang ke kakak saya tulisannya sukses tapi uangnya enggak masuk dan harus ngurus ke bank buat benerinnya mohon kalo ngurusinnya yang benar pak bu kasihan kalo uangnya hilang mulu dan harus ke bank lagi enggak bisa ya pak bu di kembalikan langsung saja kalo transfernya gagal atau bermasalah	negative
sudah poinnya naik eh malah redeem pls enggak ada lagi auto uninstal	negative
saat setelah transaksi kenapa selalu log out sendiri aplikasinya mau dibuka rincian aktivitas transaksi juga tiba tiba langsung log out mohon penjelasannya ya kak blu	positive
